ID,Work Item Type,Title,Description,Acceptance Criteria,Priority,State,Area Path,Iteration Path,Tags,Story Points,Original Estimate Hours,Parent
79,Task,Implement createVersion gRPC method storing Loro CRDT binary snapshot in script_versions,"Implement ScriptService.CreateVersion in services/script/src/handlers/version.handler.ts. Logic: (1) Validate snapshotBytes is not null and size does not exceed 50MB (return INVALID_ARGUMENT if exceeded). (2) Generate id as UUIDv7 (time-sortable — use uuid package v9 uuid() with timestamp prefix). (3) INSERT INTO script.script_versions (id, script_id, version_label, crdt_snapshot, created_by, created_at) VALUES (…). (4) UPDATE script.scripts SET current_version_id = newVersionId, updated_at = now() WHERE id = scriptId. (5) Return { versionId, scriptId, createdAt }. Both DB operations in a single transaction. Integration test: create script → call createVersion with 1KB fake snapshot → verify script.current_version_id updated → call createVersion again → verify second versionId created and current_version_id updated to second version → verify first version still exists in script_versions.",,1,New,ScriptOS,ScriptOS\Sprint 2,script-service; grpc; versioning; crdt; sprint-2,,4,As a service consumer the Script Service provides gRPC APIs for AST node management version snapshots and draft lifecycle control
80,Task,Implement lockDraft and unlockDraft gRPC methods with pessimistic row-level locking,"Implement ScriptService.LockDraft and ScriptService.UnlockDraft in services/script/src/handlers/lifecycle.handler.ts. LockDraft: (1) BEGIN TRANSACTION; (2) SELECT id, status, saga_run_id FROM script.scripts WHERE id = scriptId FOR UPDATE NOWAIT — if another transaction holds the lock return UNAVAILABLE gRPC status; (3) If status != 'draft': return ALREADY_EXISTS with message 'Script already locked by saga {existing_saga_run_id}'; (4) UPDATE scripts SET status = 'locked', saga_run_id = request.sagaRunId, updated_at = now() WHERE id = scriptId; (5) COMMIT. UnlockDraft: (1) BEGIN; (2) SELECT status, saga_run_id WHERE id = scriptId FOR UPDATE NOWAIT; (3) If saga_run_id != request.sagaRunId: return PERMISSION_DENIED; (4) UPDATE scripts SET status = 'draft', saga_run_id = NULL, updated_at = now(); (5) COMMIT. Integration test: lockDraft → attempt second lockDraft → verify ALREADY_EXISTS error → unlockDraft → verify status='draft'.",,1,New,ScriptOS,ScriptOS\Sprint 2,script-service; grpc; workflow; transactions; sprint-2,,6,As a service consumer the Script Service provides gRPC APIs for AST node management version snapshots and draft lifecycle control
81,Task,Define complete ScriptService proto definitions in packages/proto/script.proto with all RPC methods and message types,"Write packages/proto/script.proto defining all 11 ScriptService RPC methods. Service: service ScriptService { rpc CreateProject returns CreateProjectResponse; rpc ListProjects returns ListProjectsResponse; rpc ArchiveProject returns google.protobuf.Empty; rpc CreateScript returns CreateScriptResponse; rpc GetScript returns ScriptResponse; rpc ListScripts returns ListScriptsResponse; rpc UpsertASTNodes returns UpsertASTNodesResponse; rpc GetSceneSnapshot returns SceneSnapshotResponse; rpc CreateVersion returns CreateVersionResponse; rpc LockDraft returns LockDraftResponse; rpc UnlockDraft returns google.protobuf.Empty; } Include ASTNodeProto message mirroring all 19 node types from packages/ast NodeType enum. Include SceneSnapshotResponse with ElementCounts sub-message. Add all messages for requests and responses. Update buf.gen.yaml to include script.proto. Run buf generate; verify generated TypeScript stubs compile with zero errors in packages/proto. Check proto file into version control.",,1,New,ScriptOS,ScriptOS\Sprint 2,proto; grpc; script-service; sprint-2,,6,As a service consumer the Script Service provides gRPC APIs for AST node management version snapshots and draft lifecycle control
82,User Story,As a developer the Script Service is deployed to staging integrated with NATS and the Apollo Router supergraph,"Once the Script Service gRPC and GraphQL are implemented it must be containerised, deployed to the GKE staging cluster, and wired into the event bus and API gateway. The NATS script.checkpointed event is the primary integration point consumed by Breakdown and Search services. This story covers operational readiness: Docker image, Kubernetes manifests, Atlas migration job, and NATS publisher verification. Reference: Wiki/15-roadmap.md Sprint 2 Definition of Done.","- script.checkpointed NATS JetStream event published with payload { scriptId, orgId, changedSceneIds, versionId, timestamp } within 1s of each createVersion call
- NATS subject: scriptos.script.checkpointed; stream: SCRIPT_EVENTS; retention: WorkQueuePolicy; durable consumers: breakdown, search pre-created
- Script Service Docker image built in CI; multi-stage node:20-alpine runtime; compressed image size under 100MB
- Kubernetes Deployment: 2 replicas, readinessProbe on gRPC health check port 4001, resource limits 500m CPU / 512Mi RAM
- Kubernetes Service: ClusterIP exposing port 4001 (gRPC) and port 4002 (GraphQL HTTP)
- /health HTTP endpoint at port 4002 returns { status: 'ok', version: '<git-sha>' }
- Istio sidecar injected; mTLS active on all inbound gRPC traffic from within the mesh
- Atlas migration Kubernetes Job runs before deployment; apply is idempotent and does not fail on re-deploy",1,New,ScriptOS,ScriptOS\Sprint 2,script-service; nats; kubernetes; devops; sprint-2,5,,Script Service Core
83,Task,Implement script.checkpointed NATS JetStream event publisher in the Script Service,"Implement NATS event publishing in services/script/src/events/checkpoint.publisher.ts. Import DomainEvent<T> envelope from packages/events. Define ScriptCheckpointedPayload: { scriptId: string; orgId: string; changedSceneIds: string[]; versionId: string; checkpointedAt: string }. Create CheckpointPublisher class with publish(payload: ScriptCheckpointedPayload): Promise<void> method. Use NATS JetStream js.publish() — not core NATS publish — so the message is persisted in the SCRIPT_EVENTS stream. Await the PubAck confirmation before returning (do not fire-and-forget). Retry policy: on PubAck timeout retry up to 3 times with 200ms/500ms/1000ms backoff. If all retries fail: INSERT into script.failed_events(subject, payload, error, created_at) for dead-letter replay. Call publish() from the createVersion handler after successful DB commit. Integration test: call createVersion via gRPC → subscribe to scriptos.script.checkpointed → assert message received with correct scriptId within 2s.",,1,New,ScriptOS,ScriptOS\Sprint 2,nats; events; script-service; sprint-2,,6,As a developer the Script Service is deployed to staging integrated with NATS and the Apollo Router supergraph
84,Task,Containerise Script Service and deploy to GKE staging with Kubernetes Deployment Service and Atlas migration Job,"(1) Create services/script/Dockerfile extending infra/docker/Dockerfile.service with ARG SERVICE=script. Verify multi-stage build produces node:20-alpine runtime image under 100MB. (2) Create infra/k8s/services/script/deployment.yaml: 2 replicas; image tag from CI (GIT_SHA arg); env from ExternalSecret (DATABASE_URL, NATS_URL, REDIS_URL, GRPC_PORT=4001, HTTP_PORT=4002); resource limits 500m CPU / 512Mi RAM; readinessProbe grpc on port 4001; livenessProbe httpGet /health on port 4002; terminationGracePeriodSeconds: 30. (3) Create infra/k8s/services/script/service.yaml: ClusterIP; port 4001 name grpc, port 4002 name http. (4) Create infra/k8s/services/script/migration-job.yaml: Kubernetes Job image=atlassian/atlas:latest running atlas schema apply --url $DATABASE_URL --to file://schema.hcl; completions: 1; backoffLimit: 3; add as an Argo pre-sync hook or run via CI before image deploy. (5) Add script-service to .github/workflows/release.yml Docker push step. Deploy and verify kubectl get pods -l app=script-service returns 2/2 Running.",,1,New,ScriptOS,ScriptOS\Sprint 2,kubernetes; docker; deployment; script-service; sprint-2,,8,As a developer the Script Service is deployed to staging integrated with NATS and the Apollo Router supergraph
85,Feature,Script Editor Web UI Sprint 2,"The Sprint 2 frontend delivers the project and script navigation layer: the pages writers use before entering the editor. Writers need a clear starting point — view their projects, create a new one, navigate into scripts, and open the editor placeholder. This UI layer establishes the React page structure, routing, and Apollo Client codegen hooks that the Sprint 3 real editor will build directly on top of. All components must use the graphql-codegen generated types so the full type chain (GraphQL schema → TypeScript) is validated from day one. Reference: Wiki/15-roadmap.md Sprint 2 frontend tasks.","- Project list page renders all org projects with title, type badge, script count, and relative updated time
- Empty state (no projects) shows an illustration with a Create your first project CTA
- Create project modal allows name + type selection and submits via GraphQL mutation; new project appears immediately in list
- Script list page within a project shows all scripts with title and status badge
- Create script modal creates a new script and navigates to /scripts/{id}/editor which renders a placeholder for Sprint 2
- All routes are protected; unauthenticated users redirected to /login
- graphql-codegen generates TypeScript types from all queries/mutations; zero type errors",1,New,ScriptOS,ScriptOS\Sprint 2,frontend; react; script-editor; sprint-2,,,Script Service & Collaborative Editor
86,User Story,As a writer I can browse my projects and scripts and navigate to the screenplay editor from the web app,"The project and script browsing UI is the writer's home base. It must be fast and intuitive with clear CTAs for creating a first project. The Apollo Client hooks established here are reused throughout the app. Empty states must guide users rather than showing blank screens. The route structure established in this sprint — /projects, /projects/:id/scripts, /scripts/:id/editor — must be correct from the start to avoid routing refactors in Sprint 3. Reference: Wiki/15-roadmap.md Sprint 2 frontend tasks.","- /projects page loads project list within 2s; shows project title, type badge (colour-coded), script count, and last updated date
- Empty state (no projects): illustration + 'Create your first project' button
- Create project modal: title input (required, max 100 chars), scriptType select with all ProjectType options; Submit calls createProject mutation; new project appears in list via Apollo cache update (optimistic UI)
- Clicking a project navigates to /projects/{id}/scripts showing script list
- Script list: ScriptCard with title, status badge (Draft=blue, Locked=orange, Archived=grey), updatedAt relative time
- Create script modal: title input + scriptType select; Submit calls createScript mutation; navigates to /scripts/{id}/editor
- /scripts/:id/editor renders Sprint 2 placeholder: shows script title loaded via GraphQL query + 'Editor coming in Sprint 3' message
- All pages wrapped in ProtectedRoute; unauthenticated access redirects to /login with return URL in state
- Apollo InMemoryCache updated on mutations; no full page reload needed",2,New,ScriptOS,ScriptOS\Sprint 2,frontend; react; project-management; sprint-2,8,,Script Editor Web UI Sprint 2
87,Task,Build project list page with Apollo useQuery loading skeleton and empty state handling,"Create src/pages/ProjectsPage.tsx. Install graphql-codegen: @graphql-codegen/cli, @graphql-codegen/typescript, @graphql-codegen/typescript-operations, @graphql-codegen/typescript-react-apollo. Configure codegen.yml pointing at the Apollo Router introspection endpoint. Define GET_PROJECTS query in src/graphql/projects.graphql; run codegen to generate useGetProjectsQuery hook. Render: (1) Suspense-style LoadingSkeleton (3 card-shaped grey pulses via Tailwind animate-pulse). (2) ErrorState with retry button calling refetch(). (3) Empty state: centred SVG illustration (quill pen) + 'Start your first script' heading + CreateProjectButton. (4) Project grid: ProjectCard component — title (h2), ScriptTypeBadge (Tailwind variant map: feature_film=purple, tv_episode=blue, short=green), scriptCount ('N scripts'), RelativeTime via date-fns formatDistanceToNow. Add route /projects in React Router; redirect authenticated root / → /projects. Add New Project FAB (floating action button) opening CreateProjectModal.",,2,New,ScriptOS,ScriptOS\Sprint 2,frontend; react; projects; sprint-2,,8,As a writer I can browse my projects and scripts and navigate to the screenplay editor from the web app
88,Task,Build create project modal with React Hook Form GraphQL mutation and Apollo cache update,"Create src/components/CreateProjectModal.tsx. Use React Hook Form: useForm with Zod schema validation (z.object({ title: z.string().min(1).max(100), scriptType: z.nativeEnum(ProjectType) })). Fields: title TextInput, scriptType Select (options from ProjectType GraphQL enum). Submit calls useMutation(CREATE_PROJECT): on success close modal and update Apollo cache with cache.modify to append new project to ROOT_QUERY.projects without refetch (optimistic update). On error: show inline ErrorBanner with the GraphQL error message. Keyboard: Enter submits form, Escape closes modal. Accessibility: role=dialog, aria-modal=true, aria-labelledby pointing to modal title, focus trap via focus-trap-react, restores focus to trigger button on close. Vitest + React Testing Library test: render modal, fill title='Test Project', select scriptType='tv_episode', submit, verify CREATE_PROJECT mutation called with correct variables, verify modal closes.",,2,New,ScriptOS,ScriptOS\Sprint 2,frontend; react; projects; sprint-2,,6,As a writer I can browse my projects and scripts and navigate to the screenplay editor from the web app
89,Task,Build script list page with status badges and project breadcrumb header,"Create src/pages/ScriptsPage.tsx. Route: /projects/:projectId/scripts. Define GET_SCRIPTS(projectId) query in src/graphql/scripts.graphql; run codegen. Render: (1) Breadcrumb header: 'Projects / {projectTitle}' with clickable Projects link back to /projects. (2) LoadingSkeleton. (3) Empty state: quill icon + 'Add your first script' + CreateScriptButton. (4) Script list: ScriptCard component — title, StatusBadge component (status string → Tailwind colour variant: draft=sky, locked=amber, archived=slate), RelativeTime updatedAt, ActionMenu (ellipsis button) with Rename and Archive options (stubs for now). Create StatusBadge as a reusable component exported from src/components/StatusBadge.tsx — accept status: string and return the appropriate colour-coded pill. Add project breadcrumb to React Router breadcrumb config.",,2,New,ScriptOS,ScriptOS\Sprint 2,frontend; react; scripts; sprint-2,,6,As a writer I can browse my projects and scripts and navigate to the screenplay editor from the web app
90,Task,Build create script modal with GraphQL mutation and editor route navigation placeholder,"Create src/components/CreateScriptModal.tsx using React Hook Form + Zod. Fields: title (required, max 100 chars), scriptType Select. Submit calls useMutation(CREATE_SCRIPT) with projectId from route params. On success: navigate to /scripts/{newId}/editor using React Router useNavigate. Create src/pages/EditorPage.tsx as a Sprint 2 placeholder: load script(id) query to get title; render a centred page with the script title as heading, a film slate icon, and 'Full collaborative editor arriving in Sprint 3' subtext. Route /scripts/:scriptId/editor → EditorPage in React Router. This establishes the correct route now so Sprint 3 only replaces the EditorPage body — no routing changes needed. Vitest test: render EditorPage with mocked script query returning { id, title: 'My Script' }; assert title appears in the DOM.",,2,New,ScriptOS,ScriptOS\Sprint 2,frontend; react; editor; sprint-2,,4,As a writer I can browse my projects and scripts and navigate to the screenplay editor from the web app
91,Feature,CRDT Collaboration Service,"The Collaboration Service powers real-time multi-user screenplay editing. It runs a Hocuspocus WebSocket server (the startup-phase CRDT sync server, upgraded to y-redis in Sprint 18) that manages Loro CRDT documents in memory with Redis persistence. Each scriptId maps to a LoroDoc instance. Client changes are applied via CRDT ops, synced to all connected clients, and periodically checkpointed to the Script Service (ast_nodes + script_versions). Structural operations (scene move, split, merge) are handled as atomic Loro MovableTree operations with a Redis coordination lock to prevent concurrent structural conflicts. This is the highest-risk sprint — the Loro POC gate at Sprint 3 Week 1 must pass before implementation proceeds. Reference: Wiki/04-crdt-collaboration.md, Wiki/15-roadmap.md Sprint 3, ADR-001, ADR-018, ADR-019.","- Loro POC gate passed: all 5 criteria from Wiki/04 POC Gate passed and decision recorded before implementation begins
- Two clients editing the same script converge to identical content within 200ms under normal network conditions
- Network partition test: client edits offline for 5 minutes; on reconnect edits merge correctly with zero data loss
- Checkpoint: after 30s idle, ast_nodes updated via Script Service gRPC; script.checkpointed NATS event published
- Doc load cold path (Redis miss): loads snapshot from Postgres via Script Service gRPC; populates Redis; ready in under 2s
- Doc load warm path (Redis hit): loads Loro binary from Redis; ready in under 100ms
- Scene move: concurrent same-scene moves produce deterministic result; no scenes lost
- Scene split and merge: atomic; no intermediate states visible to other clients
- Awareness: cursor positions and collaborator presence visible within 100ms of change
- Collaboration Service deployed to staging; 10 concurrent WS connections stable for 30 minutes",1,New,ScriptOS,ScriptOS\Sprint 3,collaboration; crdt; loro; hocuspocus; sprint-3,,,Script Service & Collaborative Editor
